384,'2019-12-14',54334714,1697,30,49,0,250,0,12,0,0,NULL
385,'2019-12-14',54334721,1697,30,97,1,250,0,17,0,0,NULL
386,'2019-12-14',54334726,1697,30,49,0,250,0,14,0,0,NULL
387,'2019-12-14',54334731,384,30,210,33,250,0,12,0,72,NULL
388,'2019-12-14',54334737,769,30,210,33,250,0,17,0,190,NULL
389,'2019-12-14',54334745,384,30,210,33,250,0,14,1,255,NULL
390,'2019-12-14',54335831,384,30,208,60,250,1,34,14,0,NULL
391,'2019-12-14',54335849,384,30,208,60,250,1,35,12,0,NULL
392,'2019-12-14',54335865,384,30,208,60,250,1,36,19,0,NULL
393,'2019-12-14',54335882,384,30,208,60,250,1,37,16,0,NULL
394,'2019-12-14',54335900,384,30,208,60,250,1,38,5,0,NULL
395,'2019-12-14',54335916,384,30,208,60,250,0,1,0,0,NULL
396,'2019-12-14',54335932,384,30,208,60,250,1,118,6,7,NULL
397,'2019-12-14',54335948,384,30,208,60,250,1,18,11,0,NULL
398,'2019-12-14',54335965,384,30,208,60,250,1,33,5,0,NULL
399,'2019-12-14',54345715,1697,30,49,0,250,0,12,0,0,NULL
400,'2019-12-14',54345720,1697,30,97,1,250,0,17,0,0,NULL
401,'2019-12-14',54345725,1697,30,49,0,250,0,14,0,0,NULL
402,'2019-12-14',54345736,384,30,210,33,250,0,12,0,73,NULL
403,'2019-12-14',54345742,769,30,210,33,250,0,17,0,190,NULL
404,'2019-12-14',54345747,384,30,210,33,250,0,14,1,255,NULL
405,'2019-12-14',54355718,1697,173,49,0,250,0,12,0,0,NULL
406,'2019-12-14',54355723,1697,30,97,1,250,0,17,0,0,NULL
407,'2019-12-14',54355728,1697,30,49,0,250,0,14,0,0,NULL
408,'2019-12-14',54355734,384,30,210,33,250,0,12,0,72,NULL
409,'2019-12-14',54355741,769,30,210,33,250,0,17,0,190,NULL
410,'2019-12-14',54355746,384,30,210,33,250,0,14,1,254,NULL
411,'2019-12-14',54365721,1697,30,49,0,250,0,12,0,0,NULL
412,'2019-12-14',54365727,1697,30,97,1,250,0,17,0,0,NULL
413,'2019-12-14',54365732,1697,30,49,0,250,0,14,0,0,NULL
414,'2019-12-14',54365737,384,30,210,33,250,0,12,0,72,NULL
415,'2019-12-14',54365744,769,7,210,33,250,0,17,0,190,NULL
416,'2019-12-14',54365749,384,30,210,33,250,0,14,1,254,NULL
417,'2019-12-14',54375724,1697,30,49,0,250,0,12,0,0,NULL
418,'2019-12-14',54375730,1697,30,97,1,250,0,17,0,0,NULL
419,'2019-12-14',54375735,1697,30,49,0,250,0,14,0,0,NULL
420,'2019-12-14',54375741,384,30,210,33,250,0,12,0,70,NULL
421,'2019-12-14',54375746,769,30,210,33,250,0,17,0,190,NULL
422,'2019-12-14',54375754,384,30,210,33,250,0,14,1,255,NULL
423,'2019-12-14',54378439,384,30,208,60,250,1,38,6,0,NULL
424,'2019-12-14',54384731,1697,30,49,0,250,0,12,0,0,NULL
425,'2019-12-14',54384736,1697,7,97,1,250,0,17,0,0,NULL
426,'2019-12-14',54384741,1697,30,49,0,250,0,14,0,0,NULL
427,'2019-12-14',54384753,384,30,210,33,250,0,12,0,72,NULL
428,'2019-12-14',54384758,769,30,210,33,250,0,17,0,190,NULL
429,'2019-12-14',54384764,384,30,210,33,250,0,14,1,254,NULL
430,'2019-12-14',54394734,1697,30,49,0,250,0,12,0,0,NULL
431,'2019-12-14',54394739,1697,30,97,1,250,0,17,0,0,NULL
432,'2019-12-14',54394745,1697,30,49,0,250,0,14,0,0,NULL
433,'2019-12-14',54394755,384,30,210,33,250,0,12,0,72,NULL
434,'2019-12-14',54394761,769,30,210,33,250,0,17,0,190,NULL
435,'2019-12-14',54394766,384,30,210,33,250,0,14,1,255,NULL
436,'2019-12-14',54395845,384,173,208,60,250,1,18,11,0,NULL
437,'2019-12-14',54395860,384,30,208,60,250,1,33,5,0,NULL
438,'2019-12-14',54395877,384,30,208,60,250,1,34,14,0,NULL
439,'2019-12-14',54395895,384,30,208,60,250,1,35,12,0,NULL
440,'2019-12-14',54395912,384,30,208,60,250,1,36,19,0,NULL
441,'2019-12-14',54395929,384,30,208,60,250,1,37,16,0,NULL
442,'2019-12-14',54395945,384,30,208,60,250,1,38,6,0,NULL
443,'2019-12-14',54395962,384,30,208,60,250,0,1,0,0,NULL
444,'2019-12-14',54395978,384,30,208,60,250,1,118,6,7,NULL
445,'2019-12-14',54404736,1697,30,49,0,250,0,12,0,0,NULL
446,'2019-12-14',54404742,1697,30,97,1,250,0,17,0,0,NULL
447,'2019-12-14',54404747,384,30,210,33,250,0,12,0,71,NULL
448,'2019-12-14',54404753,1697,30,49,0,250,0,14,0,0,NULL
449,'2019-12-14',54404759,769,30,210,33,250,0,17,0,190,NULL
450,'2019-12-14',54404764,384,224,210,33,250,0,14,1,254,NULL
451,'2019-12-14',54415740,1697,30,49,0,250,0,12,0,0,NULL
452,'2019-12-14',54415745,1697,30,97,1,250,0,17,0,0,NULL
453,'2019-12-14',54415752,384,30,210,33,250,0,12,0,72,NULL
454,'2019-12-14',54415757,769,30,210,33,250,0,17,0,190,NULL
455,'2019-12-14',54415762,1697,30,49,0,250,0,14,0,0,NULL
456,'2019-12-14',54415770,384,30,210,33,250,0,14,2,0,NULL
457,'2019-12-14',54425743,1697,30,49,0,250,0,12,0,0,NULL
458,'2019-12-14',54425749,1697,30,97,1,250,0,17,0,0,NULL
459,'2019-12-14',54425754,1697,30,49,0,250,0,14,0,0,NULL
460,'2019-12-14',54425763,384,30,210,33,250,0,12,0,72,NULL
461,'2019-12-14',54425770,769,30,210,33,250,0,17,0,190,NULL
462,'2019-12-14',54425775,384,30,210,33,250,0,14,1,254,NULL
463,'2019-12-14',54435747,1697,30,49,0,250,0,12,0,0,NULL
464,'2019-12-14',54435752,1697,30,97,1,250,0,17,0,0,NULL
465,'2019-12-14',54435757,384,30,210,33,250,0,12,0,71,NULL
466,'2019-12-14',54435763,1697,30,49,0,250,0,14,0,0,NULL
467,'2019-12-14',54435770,769,30,210,33,250,0,17,0,190,NULL
468,'2019-12-14',54435775,384,30,210,33,250,0,14,1,255,NULL
469,'2019-12-14',54438472,384,30,208,60,250,1,38,7,0,NULL
470,'2019-12-14',54446745,1697,30,49,0,250,0,12,0,0,NULL
471,'2019-12-14',54446751,1697,30,97,1,250,0,17,0,0,NULL
472,'2019-12-14',54446756,1697,173,49,0,250,0,14,0,0,NULL
473,'2019-12-14',54446761,384,30,210,33,250,0,12,0,72,NULL
474,'2019-12-14',54446767,769,30,210,33,250,0,17,0,190,NULL
475,'2019-12-14',54446776,384,30,210,33,250,0,14,1,255,NULL
476,'2019-12-14',54455752,1697,30,49,0,250,0,12,0,0,NULL
477,'2019-12-14',54455757,1697,30,97,1,250,0,17,0,0,NULL
478,'2019-12-14',54455764,1697,30,49,0,250,0,14,0,0,NULL
479,'2019-12-14',54455769,384,30,210,33,250,0,12,0,72,NULL
480,'2019-12-14',54455774,769,30,210,33,250,0,17,0,190,NULL
481,'2019-12-14',54455781,384,30,210,33,250,0,14,1,254,NULL
482,'2019-12-14',54455880,384,30,208,60,250,1,34,14,0,NULL
483,'2019-12-14',54455897,384,30,208,60,250,1,35,12,0,NULL
484,'2019-12-14',54455914,384,30,208,60,250,1,36,19,0,NULL
485,'2019-12-14',54455931,384,30,208,60,250,1,37,16,0,NULL
486,'2019-12-14',54455948,384,30,208,60,250,1,38,7,0,NULL
487,'2019-12-14',54455965,384,30,208,60,250,0,1,0,0,NULL
488,'2019-12-14',54455980,384,30,208,60,250,1,118,6,7,NULL
489,'2019-12-14',54455997,384,30,208,60,250,1,18,11,0,NULL
490,'2019-12-14',54456014,384,30,208,60,250,1,33,5,0,NULL
491,'2019-12-14',54466752,1697,30,49,0,250,0,12,0,0,NULL
492,'2019-12-14',54466757,1697,30,97,1,250,0,17,0,0,NULL
493,'2019-12-14',54466762,1697,30,49,0,250,0,14,0,0,NULL
494,'2019-12-14',54466772,384,30,210,33,250,0,12,0,71,NULL
495,'2019-12-14',54466778,769,30,210,33,250,0,17,0,190,NULL
496,'2019-12-14',54466784,384,30,210,33,250,0,14,1,255,NULL
497,'2019-12-14',54476754,1697,30,49,0,250,0,12,0,0,NULL
498,'2019-12-14',54476760,1697,7,97,1,250,0,17,0,0,NULL
499,'2019-12-14',54476765,384,30,210,33,250,0,12,0,71,NULL
500,'2019-12-14',54476770,1697,30,49,0,250,0,14,0,0,NULL
501,'2019-12-14',54476779,769,30,210,33,250,0,17,0,190,NULL
502,'2019-12-14',54476786,384,30,210,33,250,0,14,1,255,NULL
503,'2019-12-14',54486758,1697,30,49,0,250,0,12,0,0,NULL
504,'2019-12-14',54486763,1697,30,97,1,250,0,17,0,0,NULL
505,'2019-12-14',54486768,1697,30,49,0,250,0,14,0,0,NULL
506,'2019-12-14',54486776,384,30,210,33,250,0,12,0,71,NULL
507,'2019-12-14',54486781,769,30,210,33,250,0,17,0,190,NULL
508,'2019-12-14',54486786,384,30,210,33,250,0,14,2,1,NULL
509,'2019-12-14',54496761,1697,30,49,0,250,0,12,0,0,NULL
510,'2019-12-14',54496766,1697,30,97,1,250,0,17,0,0,NULL
511,'2019-12-14',54496772,1697,30,49,0,250,0,14,0,0,NULL
512,'2019-12-14',54496777,384,224,210,33,250,0,12,0,72,NULL
513,'2019-12-14',54496782,769,30,210,33,250,0,17,0,190,NULL
514,'2019-12-14',54496792,384,7,210,33,250,0,14,1,254,NULL
515,'2019-12-14',54498474,384,30,208,60,250,1,38,8,0,NULL
516,'2019-12-14',54505768,1697,7,49,0,250,0,12,0,0,NULL
517,'2019-12-14',54505774,1697,30,97,1,250,0,17,0,0,NULL
518,'2019-12-14',54505779,1697,30,49,0,250,0,14,0,0,NULL
519,'2019-12-14',54505784,384,0,210,33,250,0,12,0,72,NULL
520,'2019-12-14',54505791,769,30,210,33,250,0,17,0,190,NULL
521,'2019-12-14',54505801,384,30,210,33,250,0,14,2,0,NULL
522,'2019-12-14',54515897,384,30,208,60,250,1,34,14,0,NULL
523,'2019-12-14',54515915,384,30,208,60,250,1,35,12,0,NULL
524,'2019-12-14',54515932,384,30,208,60,250,1,36,19,0,NULL
525,'2019-12-14',54515947,384,30,208,60,250,1,37,16,0,NULL
526,'2019-12-14',54515966,384,30,208,60,250,1,38,8,0,NULL
527,'2019-12-14',54515983,384,224,208,60,250,0,1,0,0,NULL
528,'2019-12-14',54515998,384,7,208,60,250,1,118,6,7,NULL
529,'2019-12-14',54516014,384,30,208,60,250,1,18,11,0,NULL
530,'2019-12-14',54516030,384,30,208,60,250,1,33,5,0,NULL
531,'2019-12-14',54516771,1697,30,49,0,250,0,12,0,0,NULL
532,'2019-12-14',54516777,1697,94,97,1,250,0,17,0,0,NULL
533,'2019-12-14',54516782,1697,30,49,0,250,0,14,0,0,NULL
534,'2019-12-14',54516788,384,30,210,33,250,0,12,0,71,NULL
535,'2019-12-14',54516795,769,30,210,33,250,0,17,0,190,NULL
536,'2019-12-14',54516800,384,0,210,33,250,0,14,1,254,NULL
537,'2019-12-14',54526774,1697,30,49,0,250,0,12,0,0,NULL
538,'2019-12-14',54526779,1697,30,97,1,250,0,17,0,0,NULL
539,'2019-12-14',54526786,1697,30,49,0,250,0,14,0,0,NULL
540,'2019-12-14',54526791,384,30,210,33,250,0,12,0,71,NULL
541,'2019-12-14',54526797,769,30,210,33,250,0,17,0,190,NULL
542,'2019-12-14',54526802,384,30,210,33,250,0,14,1,255,NULL
543,'2019-12-14',54536777,1697,30,49,0,250,0,12,0,0,NULL
544,'2019-12-14',54536782,1697,30,97,1,250,0,17,0,0,NULL
545,'2019-12-14',54536788,384,30,210,33,250,0,12,0,71,NULL
546,'2019-12-14',54536793,1697,30,49,0,250,0,14,0,0,NULL
547,'2019-12-14',54536803,769,30,210,33,250,0,17,0,190,NULL
548,'2019-12-14',54536809,384,30,210,33,250,0,14,1,255,NULL
549,'2019-12-14',54547780,1697,30,49,0,250,0,12,0,0,NULL
550,'2019-12-14',54547786,1697,30,97,1,250,0,17,0,0,NULL
551,'2019-12-14',54547791,1697,30,49,0,250,0,14,0,0,NULL
552,'2019-12-14',54547800,384,30,210,33,250,0,12,0,72,NULL
553,'2019-12-14',54547805,769,30,210,33,250,0,17,0,190,NULL
554,'2019-12-14',54547812,384,30,210,33,250,0,14,1,255,NULL
555,'2019-12-14',54557783,1697,30,49,0,250,0,12,0,0,NULL
556,'2019-12-14',54557789,1697,174,97,1,250,0,17,0,0,NULL
557,'2019-12-14',54557794,1697,30,49,0,250,0,14,0,0,NULL
558,'2019-12-14',54557801,384,94,210,33,250,0,12,0,71,NULL
559,'2019-12-14',54557806,769,30,210,33,250,0,17,0,190,NULL
560,'2019-12-14',54557813,384,30,210,33,250,0,14,1,255,NULL
561,'2019-12-14',54558509,384,30,208,60,250,1,38,9,0,NULL
562,'2019-12-14',54567786,1697,30,49,0,250,0,12,0,0,NULL
563,'2019-12-14',54567792,1697,30,97,1,250,0,17,0,0,NULL
564,'2019-12-14',54567797,1697,30,49,0,250,0,14,0,0,NULL
565,'2019-12-14',54567802,384,30,210,33,250,0,12,0,72,NULL
566,'2019-12-14',54567809,769,30,210,33,250,0,17,0,190,NULL
567,'2019-12-14',54567815,384,30,210,33,250,0,14,1,254,NULL
568,'2019-12-14',54575911,384,30,208,60,250,1,18,11,0,NULL
569,'2019-12-14',54575928,384,30,208,60,250,1,33,5,0,NULL
570,'2019-12-14',54575945,384,30,208,60,250,1,34,14,0,NULL
571,'2019-12-14',54575962,384,30,208,60,250,1,35,12,0,NULL
572,'2019-12-14',54575980,384,30,208,60,250,1,36,19,0,NULL
573,'2019-12-14',54575996,384,30,208,60,250,1,37,16,0,NULL
574,'2019-12-14',54576013,384,30,208,60,250,1,38,9,0,NULL
575,'2019-12-14',54576029,384,30,208,60,250,0,1,0,0,NULL
576,'2019-12-14',54576046,384,174,208,60,250,1,118,6,7,NULL
577,'2019-12-14',54577790,1697,30,49,0,250,0,12,0,0,NULL
578,'2019-12-14',54577795,1697,30,97,1,250,0,17,0,0,NULL
579,'2019-12-14',54577801,1697,30,49,0,250,0,14,0,0,NULL
580,'2019-12-14',54577806,384,30,210,33,250,0,12,0,72,NULL
581,'2019-12-14',54577813,769,30,210,33,250,0,17,0,190,NULL
582,'2019-12-14',54577823,384,30,210,33,250,0,14,1,255,NULL
583,'2019-12-14',54588108,1697,94,49,0,250,1,154,0,0,NULL
584,'2019-12-14',54588121,384,30,210,33,250,1,154,2,247,NULL
585,'2019-12-14',54588790,1697,30,49,0,250,0,12,0,0,NULL
586,'2019-12-14',54588795,1697,30,97,1,250,0,17,0,0,NULL
587,'2019-12-14',54588800,384,30,210,33,250,0,12,0,71,NULL
588,'2019-12-14',54588805,1697,30,49,0,250,0,14,0,0,NULL
589,'2019-12-14',54588813,769,30,210,33,250,0,17,0,190,NULL
590,'2019-12-14',54588818,384,30,210,33,250,0,14,1,254,NULL
591,'2019-12-14',54597796,1697,30,49,0,250,0,12,0,0,NULL
592,'2019-12-14',54597801,1697,30,97,1,250,0,17,0,0,NULL
593,'2019-12-14',54597806,1697,30,49,0,250,0,14,0,0,NULL
594,'2019-12-14',54597813,384,30,210,33,250,0,12,0,72,NULL
595,'2019-12-14',54597818,769,30,210,33,250,0,17,0,190,NULL
596,'2019-12-14',54597827,384,30,210,33,250,0,14,1,255,NULL
597,'2019-12-14',54608795,1697,30,49,0,250,0,12,0,0,NULL
598,'2019-12-14',54608800,1697,30,97,1,250,0,17,0,0,NULL
599,'2019-12-14',54608806,1697,30,49,0,250,0,14,0,0,NULL
600,'2019-12-14',54608812,384,30,210,33,250,0,12,0,72,NULL
601,'2019-12-14',54608817,769,30,210,33,250,0,17,0,190,NULL
602,'2019-12-14',54608823,384,30,210,33,250,0,14,2,0,NULL
603,'2019-12-14',54617803,1697,30,49,0,250,0,12,0,0,NULL
604,'2019-12-14',54617808,1697,30,97,1,250,0,17,0,0,NULL
605,'2019-12-14',54617813,1697,30,49,0,250,0,14,0,0,NULL
606,'2019-12-14',54617819,384,30,210,33,250,0,12,0,72,NULL
607,'2019-12-14',54617825,769,30,210,33,250,0,17,0,190,NULL
608,'2019-12-14',54617831,384,30,210,33,250,0,14,1,254,NULL
609,'2019-12-14',54618428,384,30,208,60,250,1,38,10,0,NULL
610,'2019-12-14',54628806,1697,174,49,0,250,0,12,0,0,NULL
611,'2019-12-14',54628811,1697,78,97,1,250,0,17,0,0,NULL
612,'2019-12-14',54628816,1697,78,49,0,250,0,14,0,0,NULL
613,'2019-12-14',54628822,384,78,210,33,250,0,12,0,72,NULL
614,'2019-12-14',54628827,769,78,210,33,250,0,17,0,190,NULL
615,'2019-12-14',54628837,384,78,210,33,250,0,14,1,253,NULL
616,'2019-12-14',54635937,384,78,208,60,250,0,1,0,0,NULL
617,'2019-12-14',54635953,384,78,208,60,250,1,118,6,7,NULL
618,'2019-12-14',54635971,384,78,208,60,250,1,18,11,0,NULL
619,'2019-12-14',54635988,384,78,208,60,250,1,33,5,0,NULL
620,'2019-12-14',54636005,384,78,208,60,250,1,34,14,0,NULL
621,'2019-12-14',54636022,384,78,208,60,250,1,35,12,0,NULL
622,'2019-12-14',54636039,384,78,208,60,250,1,36,19,0,NULL
623,'2019-12-14',54636055,384,78,208,60,250,1,37,16,0,NULL
624,'2019-12-14',54636070,384,78,208,60,250,1,38,10,0,NULL
625,'2019-12-14',54639809,1697,78,49,0,250,0,12,0,0,NULL
626,'2019-12-14',54639814,1697,30,97,1,250,0,17,0,0,NULL
627,'2019-12-14',54639821,1697,30,49,0,250,0,14,0,0,NULL
628,'2019-12-14',54639826,384,30,210,33,250,0,12,0,72,NULL
629,'2019-12-14',54639831,769,30,210,33,250,0,17,0,190,NULL
630,'2019-12-14',54639842,384,30,210,33,250,0,14,1,255,NULL
631,'2019-12-14',54649812,1697,30,49,0,250,0,12,0,0,NULL
632,'2019-12-14',54649817,1697,30,97,1,250,0,17,0,0,NULL
633,'2019-12-14',54649823,384,30,210,33,250,0,12,0,71,NULL
634,'2019-12-14',54649828,1697,30,49,0,250,0,14,0,0,NULL
635,'2019-12-14',54649838,769,30,210,33,250,0,17,0,190,NULL
636,'2019-12-14',54649845,384,30,210,33,250,0,14,1,255,NULL
637,'2019-12-14',54659814,1697,46,49,0,250,0,12,0,0,NULL
638,'2019-12-14',54659819,1697,46,97,1,250,0,17,0,0,NULL
639,'2019-12-14',54659826,1697,46,49,0,250,0,14,0,0,NULL
640,'2019-12-14',54659836,384,46,210,33,250,0,12,0,72,NULL
641,'2019-12-14',54659841,769,46,210,33,250,0,17,0,190,NULL
642,'2019-12-14',54659846,384,46,210,33,250,0,14,1,255,NULL
643,'2019-12-14',54669817,1697,46,49,0,250,0,12,0,0,NULL
644,'2019-12-14',54669823,1697,46,97,1,250,0,17,0,0,NULL
645,'2019-12-14',54669829,1697,46,49,0,250,0,14,0,0,NULL
646,'2019-12-14',54669837,384,46,210,33,250,0,12,0,71,NULL
647,'2019-12-14',54669842,769,46,210,33,250,0,17,0,190,NULL
648,'2019-12-14',54669848,384,46,210,33,250,0,14,1,255,NULL
649,'2019-12-14',54678465,384,30,208,60,250,1,38,11,0,NULL
650,'2019-12-14',54680816,1697,30,49,0,250,0,12,0,0,NULL
651,'2019-12-14',54680821,1697,30,97,1,250,0,17,0,0,NULL
652,'2019-12-14',54680828,1697,30,49,0,250,0,14,0,0,NULL
653,'2019-12-14',54680835,384,30,210,33,250,0,12,0,71,NULL
654,'2019-12-14',54680841,769,30,210,33,250,0,17,0,190,NULL
655,'2019-12-14',54680846,384,30,210,33,250,0,14,1,254,NULL
656,'2019-12-14',54689824,1697,30,49,0,250,0,12,0,0,NULL
657,'2019-12-14',54689829,1697,30,97,1,250,0,17,0,0,NULL
658,'2019-12-14',54689834,1697,30,49,0,250,0,14,0,0,NULL
659,'2019-12-14',54689840,384,30,210,33,250,0,12,0,72,NULL
660,'2019-12-14',54689846,769,30,210,33,250,0,17,0,190,NULL
661,'2019-12-14',54689856,384,30,210,33,250,0,14,1,255,NULL
662,'2019-12-14',54695961,384,30,208,60,250,0,1,0,0,NULL
663,'2019-12-14',54695977,384,30,208,60,250,1,118,6,7,NULL
664,'2019-12-14',54695995,384,30,208,60,250,1,18,11,0,NULL
665,'2019-12-14',54696011,384,30,208,60,250,1,33,5,0,NULL
666,'2019-12-14',54696030,384,30,208,60,250,1,34,14,0,NULL
667,'2019-12-14',54696045,384,30,208,60,250,1,35,12,0,NULL
668,'2019-12-14',54696062,384,30,208,60,250,1,36,19,0,NULL
669,'2019-12-14',54696078,384,30,208,60,250,1,37,16,0,NULL
670,'2019-12-14',54696096,384,30,208,60,250,1,38,11,0,NULL
671,'2019-12-14',54700827,1697,30,49,0,250,0,12,0,0,NULL
672,'2019-12-14',54700833,1697,30,97,1,250,0,17,0,0,NULL
673,'2019-12-14',54700838,384,30,210,33,250,0,12,0,72,NULL
674,'2019-12-14',54700843,1697,30,49,0,250,0,14,0,0,NULL
675,'2019-12-14',54700851,769,30,210,33,250,0,17,0,190,NULL
676,'2019-12-14',54700857,384,30,210,33,250,0,14,1,255,NULL
677,'2019-12-14',54711830,1697,30,49,0,250,0,12,0,0,NULL
678,'2019-12-14',54711836,1697,30,97,1,250,0,17,0,0,NULL
679,'2019-12-14',54711841,1697,30,49,0,250,0,14,0,0,NULL
680,'2019-12-14',54711846,384,30,210,33,250,0,12,0,71,NULL
681,'2019-12-14',54711853,769,30,210,33,250,0,17,0,190,NULL
682,'2019-12-14',54711862,384,30,210,33,250,0,14,1,254,NULL
683,'2019-12-14',54722834,1697,78,49,0,250,0,12,0,0,NULL
684,'2019-12-14',54722839,1697,78,97,1,250,0,17,0,0,NULL
685,'2019-12-14',54722845,1697,78,49,0,250,0,14,0,0,NULL
686,'2019-12-14',54722851,384,78,210,33,250,0,12,0,71,NULL
687,'2019-12-14',54722856,769,78,210,33,250,0,17,0,190,NULL
688,'2019-12-14',54722865,384,78,210,33,250,0,14,1,255,NULL
689,'2019-12-14',54733833,1697,78,49,0,250,0,12,0,0,NULL
690,'2019-12-14',54733838,1697,78,97,1,250,0,17,0,0,NULL
691,'2019-12-14',54733843,1697,78,49,0,250,0,14,0,0,NULL
692,'2019-12-14',54733850,384,78,210,33,250,0,12,0,72,NULL
693,'2019-12-14',54733855,769,78,210,33,250,0,17,0,190,NULL
694,'2019-12-14',54733864,384,78,210,33,250,0,14,1,255,NULL
695,'2019-12-14',54738470,384,78,208,60,250,1,38,12,0,NULL
696,'2019-12-14',54743836,1697,78,49,0,250,0,12,0,0,NULL
697,'2019-12-14',54743841,1697,78,97,1,250,0,17,0,0,NULL
698,'2019-12-14',54743847,1697,78,49,0,250,0,14,0,0,NULL
699,'2019-12-14',54743853,384,78,210,33,250,0,12,0,72,NULL
700,'2019-12-14',54743858,769,78,210,33,250,0,17,0,190,NULL
701,'2019-12-14',54743868,384,78,210,33,250,0,14,1,255,NULL
702,'2019-12-14',54753843,1697,30,49,0,250,0,12,0,0,NULL
703,'2019-12-14',54753849,1697,30,97,1,250,0,17,0,0,NULL
704,'2019-12-14',54753854,384,30,210,33,250,0,12,0,72,NULL
705,'2019-12-14',54753859,1697,30,49,0,250,0,14,0,0,NULL
706,'2019-12-14',54753867,769,30,210,33,250,0,17,0,190,NULL
707,'2019-12-14',54753873,384,30,210,33,250,0,14,1,255,NULL
708,'2019-12-14',54755969,384,30,208,60,250,1,118,6,7,NULL
709,'2019-12-14',54755985,384,7,208,60,250,1,18,11,0,NULL
710,'2019-12-14',54756003,384,30,208,60,250,1,33,5,0,NULL
711,'2019-12-14',54756019,384,30,208,60,250,1,34,14,0,NULL
712,'2019-12-14',54756036,384,30,208,60,250,1,35,12,0,NULL
713,'2019-12-14',54756053,384,30,208,60,250,1,36,19,0,NULL
714,'2019-12-14',54756070,384,30,208,60,250,1,37,16,0,NULL
715,'2019-12-14',54756086,384,30,208,60,250,1,38,12,0,NULL
716,'2019-12-14',54756102,384,30,208,60,250,0,1,0,0,NULL
717,'2019-12-14',54764843,1697,78,49,0,250,0,12,0,0,NULL
718,'2019-12-14',54764848,1697,78,97,1,250,0,17,0,0,NULL
719,'2019-12-14',54764853,1697,78,49,0,250,0,14,0,0,NULL
720,'2019-12-14',54764863,384,78,210,33,250,0,12,0,73,NULL
721,'2019-12-14',54764870,769,78,210,33,250,0,17,0,190,NULL
722,'2019-12-14',54764875,384,78,210,33,250,0,14,1,255,NULL
723,'2019-12-14',54773849,1697,30,49,0,250,0,12,0,0,NULL
724,'2019-12-14',54773855,1697,30,97,1,250,0,17,0,0,NULL
725,'2019-12-14',54773860,1697,30,49,0,250,0,14,0,0,NULL
726,'2019-12-14',54773870,384,30,210,33,250,0,12,0,71,NULL
727,'2019-12-14',54773877,769,30,210,33,250,0,17,0,190,NULL
728,'2019-12-14',54773882,384,30,210,33,250,0,14,2,0,NULL
729,'2019-12-14',54784853,1697,30,49,0,250,0,12,0,0,NULL
730,'2019-12-14',54784859,1697,30,97,1,250,0,17,0,0,NULL
731,'2019-12-14',54784864,384,30,210,33,250,0,12,0,72,NULL
732,'2019-12-14',54784869,1697,30,49,0,250,0,14,0,0,NULL
733,'2019-12-14',54784876,769,30,210,33,250,0,17,0,190,NULL
734,'2019-12-14',54784881,384,30,210,33,250,0,14,1,255,NULL
735,'2019-12-14',54795853,1697,78,49,0,250,0,12,0,0,NULL
736,'2019-12-14',54795858,1697,78,97,1,250,0,17,0,0,NULL
737,'2019-12-14',54795863,384,78,210,33,250,0,12,0,72,NULL
738,'2019-12-14',54795869,1697,78,49,0,250,0,14,0,0,NULL
739,'2019-12-14',54795877,769,78,210,33,250,0,17,0,190,NULL
740,'2019-12-14',54795882,384,78,210,33,250,0,14,1,255,NULL
741,'2019-12-14',54798541,384,30,208,60,250,1,38,13,0,NULL
742,'2019-12-14',54805860,1697,30,49,0,250,0,12,0,0,NULL
743,'2019-12-14',54805865,1697,30,97,1,250,0,17,0,0,NULL
744,'2019-12-14',54805871,1697,30,49,0,250,0,14,0,0,NULL
745,'2019-12-14',54805876,384,30,210,33,250,0,12,0,72,NULL
746,'2019-12-14',54805881,769,30,210,33,250,0,17,0,190,NULL
747,'2019-12-14',54805892,384,30,210,33,250,0,14,2,0,NULL
748,'2019-12-14',54815863,1697,78,49,0,250,0,12,0,0,NULL
749,'2019-12-14',54815868,1697,78,97,1,250,0,17,0,0,NULL
750,'2019-12-14',54815873,1697,78,49,0,250,0,14,0,0,NULL
751,'2019-12-14',54815880,384,78,210,33,250,0,12,0,72,NULL
752,'2019-12-14',54815885,769,78,210,33,250,0,17,0,190,NULL
753,'2019-12-14',54815890,384,78,210,33,250,0,14,1,255,NULL
754,'2019-12-14',54816005,384,78,208,60,250,1,38,13,0,NULL
755,'2019-12-14',54816021,384,78,208,60,250,0,1,0,0,NULL
756,'2019-12-14',54816040,384,78,208,60,250,1,118,6,7,NULL
757,'2019-12-14',54816055,384,78,208,60,250,1,18,11,0,NULL
758,'2019-12-14',54816073,384,78,208,60,250,1,33,5,0,NULL
759,'2019-12-14',54816088,384,78,208,60,250,1,34,14,0,NULL
760,'2019-12-14',54816106,384,78,208,60,250,1,35,12,0,NULL
761,'2019-12-14',54816122,384,78,208,60,250,1,36,19,0,NULL
762,'2019-12-14',54816139,384,78,208,60,250,1,37,16,0,NULL
763,'2019-12-14',54826866,1697,78,49,0,250,0,12,0,0,NULL
764,'2019-12-14',54826871,1697,78,97,1,250,0,17,0,0,NULL
765,'2019-12-14',54826877,384,78,210,33,250,0,12,0,72,NULL
766,'2019-12-14',54826883,1697,78,49,0,250,0,14,0,0,NULL
767,'2019-12-14',54826893,769,78,210,33,250,0,17,0,190,NULL
